business_id,labels
i38m5,2 6 7 9 
i3a6r,2 3 6 7 
i3b73,2 3 4 5 6 7 8 
i3itz,3 6 7 9 
i44l9,2 3 4 6 7 8 
i4fex,2 3 4 5 6 7 8 
i4fm0,3 4 5 7 8 
i4jk4,3 6 7 
i4p03,2 3 4 5 6 7 8 
i4p7p,2 3 4 5 6 7 8 
i4r80,2 3 6 7 9 
i4ufl,2 3 6 7 
i555z,2 3 4 5 6 7 8 
i5afi,2 3 4 5 6 7 8 
i5ddk,3 4 5 6 7 8 
i5k76,2 3 4 5 6 7 8 
i5vqq,3 4 6 7 
i5w2l,2 3 4 5 6 7 8 
i5x0l,2 6 8 9 
i60o9,2 3 4 5 6 7 8 
i65un,2 3 6 7 
i68nf,2 3 4 5 6 7 8 
i69qe,2 3 4 5 6 7 8 
i6dzc,2 3 6 7 9 
i6fod,2 3 5 6 7 
i6fs3,2 3 5 7 
i6gie,2 3 4 5 6 7 8 
i6ope,3 6 7 8 9 
i6u9z,2 3 6 7 9 
i6yhw,2 3 6 7 
i74vu,2 3 4 5 6 7 
i79vb,2 3 6 7 9 
i79wf,2 3 4 5 6 7 8 
i7hww,3 4 6 7 
i7kyr,2 3 4 6 7 9 
i7m75,2 3 4 5 6 7 8 
i7pkn,2 3 5 6 7 8 9 
i7t93,2 3 4 5 6 7 8 
i7z4d,2 3 6 7 
i83r6,2 3 4 5 6 7 8 
i8gfk,2 3 6 7 8 9 
i8tj8,2 3 4 5 6 7 8 
i901a,2 3 4 6 7 8 
i9329,2 3 4 5 6 7 
i94wc,2 3 4 5 6 7 8 
i95mo,2 3 4 5 6 7 8 
i99li,3 4 5 6 7 8 
i9bku,2 3 4 5 6 7 8 
i9hjq,2 3 6 7 
i9rce,2 3 4 5 6 7 8 
i9sbw,3 4 5 6 7 8 
ia041,2 3 6 7 9 
ia2g8,2 3 6 7 9 
ia4p8,2 3 4 5 6 7 8 
iacda,3 4 7 9 
ialgn,3 4 5 6 7 8 
iamhz,2 3 4 5 6 7 
iaqkm,2 3 4 5 6 7 8 
iayad,1 3 4 6 7 9 
iayzi,2 3 4 5 6 7 8 
ibev2,1 2 3 6 9 
ibext,2 3 6 7 
ibgpt,2 3 5 6 7 8 
ibnl8,2 3 6 7 9 
ibvhy,2 3 4 6 7 
ibwcf,2 3 4 5 6 7 8 
ibwe6,2 3 4 5 6 7 8 
ic2sy,2 3 4 5 6 7 8 
ic35z,2 3 4 5 6 7 8 
icava,2 4 6 9 
ici9v,2 3 4 5 6 7 8 
ickum,2 3 4 5 6 7 8 
icml2,2 3 6 7 
icu23,2 3 4 5 6 7 8 
icxa9,2 3 4 5 6 7 8 
id7xa,2 3 4 5 6 7 8 
id8uw,3 4 5 7 8 
idbqw,2 3 4 6 7 
idgb2,2 3 6 7 8 
ids9w,2 3 5 6 7 8 
idsfw,2 3 4 5 6 7 8 
idtpd,2 3 6 7 
ie0u8,3 4 5 6 7 8 
ie4ji,2 3 4 5 6 7 8 
ie5hk,3 4 6 7 9 
ie6fb,2 3 4 5 6 7 8 
iea72,3 4 5 6 7 8 
ieaho,2 3 4 5 6 7 8 
iel1w,2 3 4 5 6 7 8 
ieojx,2 3 6 7 
ieu2v,2 3 4 5 6 7 8 
if6zr,2 3 5 6 7 9 
ifflt,2 3 4 6 7 
ifhlr,2 3 4 5 6 7 8 
ifirk,2 3 6 7 9 
iflvh,2 3 4 5 6 7 8 
ifpni,2 3 4 5 6 7 
igb2o,2 3 4 5 6 7 8 
igfwp,2 3 4 5 6 7 8 
ihc5l,2 3 4 6 7 
ihh9o,2 3 4 5 6 7 8 
ihlin,2 3 4 5 6 7 8 
ihlvr,2 3 5 6 7 8 
ihpkx,2 3 4 5 6 7 8 
ihs2o,2 3 4 5 6 7 8 
ihsnl,2 3 4 6 7 
ihtbe,2 3 4 5 6 7 8 
ii1td,2 3 6 7 
ii2il,2 3 4 5 6 7 8 
ii4fg,2 3 4 6 7 8 
ii7o7,2 3 4 5 6 7 8 
iiln0,2 3 6 7 9 
iimq4,2 3 4 6 7 9 
ij22w,2 3 6 7 
ij60k,2 3 6 7 9 
ijs33,2 3 4 5 6 7 8 
ijtwr,2 3 6 7 8 9 
ijvun,2 3 4 5 6 7 8 
ika99,2 3 4 5 6 7 8 
ikhcv,2 3 6 7 
ikjv0,2 3 4 5 6 7 8 9 
il7vj,2 3 4 5 6 7 8 
il8jg,2 3 6 7 9 
ilfwj,3 4 5 6 7 8 
ilkav,2 3 4 6 7 9 
iln6z,2 3 4 6 7 9 
im6xo,2 3 4 5 6 7 8 
im8vj,3 6 7 8 9 
imbxw,2 3 4 5 6 7 8 
imgns,2 3 4 5 6 7 8 
imn9q,2 3 6 7 
imorg,2 3 6 7 
in1q5,2 3 6 7 9 
in1yx,2 3 6 7 9 
in2ff,2 3 6 7 
in5yd,4 6 7 9 
in7li,2 3 4 5 6 7 8 
indyg,2 3 6 7 
inito,2 3 4 5 6 7 8 
innmo,2 3 6 7 9 
inr61,2 3 4 6 7 
inwoq,2 3 4 5 6 7 8 
inyap,2 3 4 6 7 9 
inyw3,2 3 4 5 6 7 8 
inza0,2 3 4 6 7 
io20c,3 7 9 
io2kt,2 3 4 5 6 7 8 
io2mj,2 3 4 5 6 7 8 
io4jc,2 3 6 7 9 
io8xw,2 3 4 5 6 7 8 9 
iofkv,2 3 4 6 7 9 
iolcc,2 3 6 7 9 
ioqxn,2 3 4 5 6 7 8 
iorjj,3 4 5 6 7 8 
ip29z,2 3 5 6 7 8 
ip2qz,2 3 6 7 
ipe8v,2 3 4 5 6 7 8 
iptr6,2 3 4 5 6 7 8 
ipuar,2 3 4 5 6 7 8 
ipz2b,3 4 5 6 7 8 
ipzpb,3 4 6 7 9 
iq7sa,2 3 7 9 
iqbpr,2 3 4 6 7 9 
iqc49,2 3 6 7 9 
iqclm,2 3 4 6 7 
iqm2e,2 3 6 7 
iqmuw,2 3 4 6 7 8 
iqq8r,2 3 4 6 7 
iqtab,2 3 4 5 6 7 8 
iqw3e,2 3 6 7 9 
ircjy,2 3 4 5 6 7 8 
irgix,2 3 6 7 9 
irlkj,2 3 6 7 
is8ik,2 3 4 5 6 7 8 
isb0x,2 3 4 5 6 7 
isehm,2 3 4 6 7 9 
isk5i,2 3 4 6 7 9 
itd94,2 3 4 5 6 7 8 
ithcq,2 3 4 5 6 7 8 
itihd,2 3 4 6 7 9 
itkav,2 3 6 7 9 
itpyh,2 3 4 5 6 7 8 
ityqk,2 3 4 5 6 7 8 
itzry,2 3 4 5 6 7 8 
iu0ok,2 3 6 7 
iu10v,2 3 4 5 6 7 8 
iu2xr,2 3 4 5 6 7 8 
iu75d,1 2 3 4 6 9 
iu9oc,2 3 4 6 7 
iuejx,2 3 4 5 6 7 8 
iufsg,3 4 6 7 9 
iuk5b,2 3 4 5 6 7 8 
iuo8m,2 3 4 5 6 7 8 
iuqsx,2 3 4 5 6 7 8 
iut3h,2 3 6 7 8 9 
iut5k,3 6 7 9 
iuz8v,2 3 6 7 
iv6dr,2 3 4 6 7 9 
iv7s0,2 3 4 6 7 
iv8yy,2 3 4 5 6 7 8 
ivm47,2 3 4 5 6 7 8 
ivplf,2 3 4 5 6 7 
ivrep,2 4 5 6 7 8 
iw8p1,2 3 6 7 8 
iwcn6,2 3 4 6 7 9 
iwhtf,2 3 4 5 6 7 8 
iwpk5,2 3 4 6 7 8 
iwpzk,3 4 5 6 7 8 
iwqk3,2 3 6 7 8 
iwruo,2 3 4 6 7 
iwy58,2 3 4 5 6 7 8 
ix1kn,2 3 6 7 
ix6kx,2 3 6 7 9 
ixhe9,2 3 4 5 6 7 8 
ixq02,1 3 4 7 9 
ixrwx,2 3 6 7 8 
ixtw5,2 3 5 6 7 9 
ixwvf,2 3 4 5 6 7 8 
ixxen,2 3 6 7 9 
ixxil,2 3 4 5 6 7 8 
iy3da,2 3 4 5 6 7 8 
iy3rv,2 3 6 7 
iy53x,2 3 4 5 6 7 
iydbt,2 3 6 7 
iyfgh,1 3 4 6 7 9 
iyg9q,2 3 4 5 6 7 8 
iymrw,2 3 4 5 6 7 8 
iyrqo,3 4 5 6 7 8 
iyryf,2 3 4 5 6 7 8 9 
iyy1r,2 3 6 7 9 
iz5i3,2 3 4 6 7 9 
iz6vz,2 3 6 7 8 
iz7bj,2 6 7 9 
iz9n3,2 3 4 5 6 7 8 
izite,2 3 4 5 6 7 8 
izk5n,2 3 4 5 6 7 8 
izkfc,2 3 4 5 6 7 8 
iznwu,2 3 4 5 6 7 8 
j01kl,2 4 6 7 9 
j0b3u,3 4 5 6 7 8 9 
j0emw,2 3 4 5 6 7 8 
j0fec,2 3 4 6 7 9 
j0mbc,2 3 4 5 6 7 8 
j0rok,3 4 5 6 7 8 
j0skl,2 3 6 7 
j0sy8,2 3 4 6 7 
j0y5c,2 6 7 9 
j134t,2 3 6 7 9 
j145a,2 3 4 5 6 7 8 
j16wc,2 3 4 5 6 7 8 
j1kzn,2 3 5 6 7 
j1lj4,1 2 3 4 6 7 
j1rpp,2 3 6 7 
j24dt,2 3 4 5 6 7 8 
j28bz,2 3 4 5 6 7 8 
j2bfi,3 4 6 7 9 
j2bkv,2 6 7 9 
j2e4c,2 3 4 5 6 7 8 
j2iem,2 3 4 5 6 7 8 
j2z1w,2 6 7 
j31a8,2 3 4 5 6 7 8 
j33t3,2 3 6 7 
j36b7,2 3 4 5 6 7 8 
j37ty,2 3 4 5 6 7 8 
j39xu,2 3 6 7 9 
j3nvh,2 3 4 5 6 7 8 
j3rza,2 3 4 5 6 7 
j3xt2,2 3 5 6 7 
j41ff,2 3 4 5 6 7 8 
j41k4,2 3 4 5 6 7 8 
j45bw,2 3 4 6 7 8 
j4ax3,2 3 4 6 7 
j4bxd,2 3 4 5 6 7 8 
j4eks,2 3 4 6 7 9 
j4kpx,3 4 6 7 9 
j4sgc,2 3 4 5 6 7 8 
j4w4y,2 3 4 6 7 9 
j53cl,2 3 4 5 6 7 8 
j53x2,2 3 6 7 9 
j57fx,2 3 4 5 6 7 8 
j59ru,2 3 6 7 9 
j5etb,2 3 4 5 6 7 8 
j5h6q,3 6 7 9 
j5k84,5 6 7 8 9 
j5kqi,2 3 4 5 6 7 8 
j5mfl,2 3 4 5 6 7 8 
j5vdi,2 3 4 5 6 7 8 
j5ys4,2 3 4 6 7 8 
j6cdk,2 3 5 6 7 8 
j6mv0,7 9 
j6vdi,2 3 4 6 8 
j72lv,2 3 4 5 6 7 8 
j7a0j,2 3 4 5 6 7 8 
j7sq8,2 3 4 5 6 7 8 
j7tn0,2 3 4 5 6 7 8 
j7u5g,2 3 4 5 6 7 8 
j7xwz,2 3 4 5 6 7 8 
j8b08,2 3 6 7 8 
j8cwh,2 3 4 5 6 7 8 
j8e7a,2 3 6 7 9 
j8w2t,2 3 4 5 6 7 8 
j8zdc,2 3 4 6 7 
j91ph,3 5 6 7 8 
j97a3,2 3 6 7 8 
j9hvi,2 3 4 5 6 7 8 
j9jcy,3 4 6 7 9 
j9nti,2 6 7 9 
j9plq,2 3 4 6 7 9 
ja5n0,2 3 4 6 7 
ja6p0,2 3 4 5 6 7 8 
ja6yf,2 3 4 5 6 7 8 
ja92r,2 3 4 5 6 7 8 
jab0t,2 3 4 5 6 7 8 
jae1v,2 3 4 5 6 7 8 
jag3x,2 3 4 5 6 7 8 
jahdz,3 4 6 7 9 
jaogr,2 3 4 5 6 7 8 
japh5,2 3 4 5 6 7 8 
jargk,2 3 4 7 9 
jas36,2 9 
jauqt,2 3 4 5 6 7 8 
jayn7,3 6 7 8 
jbax3,2 3 4 6 7 
jbfp7,2 3 4 5 6 7 8 
jbggt,3 4 5 7 8 
jbjpo,2 3 4 5 6 7 8 
jblze,2 3 4 5 6 7 8 
jbtgi,2 3 5 6 7 
jc0c0,2 3 4 5 6 7 8 
jcaeo,2 3 6 7 9 
jcczi,2 3 4 5 6 7 8 
jce1v,2 6 7 9 
jckyd,2 3 4 6 7 
jcodt,2 3 6 7 9 
jcsoz,3 6 9 
jctgy,2 3 4 5 6 7 8 
jcumm,2 3 6 7 9 
jd2df,3 4 5 6 7 8 
jd9ky,3 4 5 6 7 8 
jdc0u,2 3 4 5 6 7 8 
jddiu,2 3 5 6 7 
jdec1,2 3 5 6 7 8 
jdfls,2 3 4 5 6 7 8 
jdkys,2 3 4 5 6 7 8 
jdlqn,2 3 5 6 7 8 
jdnqj,2 3 4 5 6 7 8 
jdou5,2 3 4 5 6 7 8 
jdpzg,2 3 4 5 6 7 8 
jdswt,2 3 4 6 7 
jduds,2 3 4 5 6 7 8 
jdz6s,2 3 4 5 6 7 8 
je655,2 3 4 5 6 7 8 
je74r,2 3 6 7 
jen2y,3 4 5 6 7 8 9 
jeoeh,2 3 6 9 
jepau,2 3 6 7 9 
jf6ii,2 3 6 7 
jf6ys,2 3 4 5 6 7 8 
jfa95,2 3 6 7 9 
jfgxb,2 3 5 6 7 8 
jfhon,1 2 3 4 6 7 9 
jfmrh,2 3 4 5 6 7 8 
jfoe6,2 3 4 6 7 
jfrdl,1 3 6 9 
jfuz5,2 3 4 6 7 8 9 
jg00g,2 3 4 5 6 7 
jg0zo,2 3 4 5 6 7 8 
jg3i4,2 3 4 5 6 7 8 
jg3nn,2 3 4 5 6 7 8 
jg4tu,3 4 5 6 7 
jgiur,2 3 4 6 7 8 
jgu36,2 3 4 5 6 7 8 
jh2so,3 4 5 6 7 8 
jh38t,2 3 4 6 7 8 
jhgoy,2 3 4 5 6 7 8 
jhsta,1 2 3 6 7 9 
jhvd6,2 3 4 6 7 
jhx1q,1 4 7 9 
ji0oj,5 6 7 9 
ji3h6,2 3 4 5 6 7 8 
ji6qx,3 4 5 6 7 8 
jiaeb,2 3 4 6 7 8 
jijdw,2 3 6 7 9 
jikdj,2 3 4 5 6 7 8 
jinut,2 3 4 5 6 7 8 
jir7g,2 3 6 9 
jirro,3 4 5 6 7 8 
jiv3n,3 4 5 6 7 8 
jj5ei,2 3 4 5 6 7 8 
jjbdq,2 3 4 5 6 7 8 
jjcsa,2 3 4 6 7 9 
jjhtf,2 3 4 5 6 7 8 
jjifr,2 3 6 7 8 
jjjrx,2 3 4 6 7 9 
jk5uv,2 3 4 5 6 7 8 
jk6y6,2 3 4 5 6 7 8 
jkaqn,2 3 6 7 9 
jkf3u,2 3 4 6 7 
jkrnn,2 3 4 5 6 7 8 
jl3w6,2 3 4 5 6 7 8 
jl6fc,2 3 4 5 6 7 8 
jl9fi,2 3 4 5 6 7 8 
jla7t,2 9 
jlcou,2 3 4 5 6 7 8 
jlhmp,2 3 4 5 6 7 8 
jli6r,2 3 4 5 6 7 8 
jljn2,2 3 4 5 6 7 8 
jllms,2 3 4 5 6 7 8 
jls2y,2 3 4 5 6 7 8 
jls8x,2 3 5 6 7 8 
jm9z8,2 3 4 6 7 
jmksj,2 3 6 7 8 
jmn77,2 3 4 5 6 7 8 
jmpvm,2 3 4 5 6 7 
jmqst,2 3 4 5 6 7 8 
jmwmk,2 3 6 7 9 
jndjz,2 3 6 7 
jneyn,2 3 4 5 6 7 9 
jnn71,2 3 4 5 6 7 8 
jnp4m,5 6 7 9 
jnyud,2 3 6 7 
jo0f8,2 3 6 7 8 
jocu5,5 6 7 9 
jof9h,1 6 7 9 
johbm,2 3 6 7 9 
johns,2 3 6 7 9 
jolfh,2 3 6 7 
jom4o,2 3 6 7 
jpgt7,2 3 4 5 6 7 8 
jphbq,2 3 4 5 6 7 8 
jpjr6,2 6 7 9 
jpkdy,2 3 6 7 9 
jpsz1,2 3 6 7 
jpwiy,2 3 4 5 6 7 8 
jq3ql,3 4 5 6 7 8 
jq693,2 3 4 5 6 7 8 
jq7nt,2 3 5 6 7 8 
jqg1b,2 6 7 9 
jqq5q,2 3 6 7 8 
jqtaf,2 3 6 7 9 
jqxkz,2 3 6 7 
jr2w8,2 3 6 7 9 
jr3fk,2 3 4 5 6 7 8 
jra86,2 3 4 5 6 7 8 
jraec,2 3 4 6 7 9 
jre9u,3 4 5 7 8 
jrk8c,2 3 6 7 9 
jrpag,3 4 5 7 8 
js3ce,2 3 5 7 
js6o0,2 3 4 5 6 7 8 
jsh7j,3 4 5 6 7 
jsnxk,2 6 7 
jstiq,1 2 3 4 6 7 8 
jsvvp,2 3 4 5 6 7 8 
jt5qz,2 3 4 5 6 7 8 
jtc92,2 3 4 5 6 7 8 
jteew,2 3 4 5 6 7 
jtfll,2 3 4 5 6 7 8 
jtld0,2 3 4 5 6 7 8 
jtmml,1 2 3 6 7 
jtz44,2 3 4 5 6 7 8 
ju3uo,2 3 4 5 6 7 8 
ju4ol,2 3 4 5 6 7 8 
ju75x,2 3 6 7 
jubx3,4 5 6 7 8 
jucp7,2 3 4 5 6 7 8 
jueyp,2 3 4 5 6 7 8 
jug0f,2 3 4 5 6 7 8 
juhxn,2 6 7 9 
juqro,2 3 6 7 
jv0pr,2 3 4 5 6 7 8 9 
jv0t3,2 3 4 5 6 7 8 
jv5ku,2 3 4 5 6 7 8 
jvcrf,2 3 5 6 7 8 9 
jvi9q,2 3 4 5 6 7 8 
jvmkn,2 3 6 7 9 
jvq9x,2 3 4 5 6 7 8 
jw0jr,2 3 4 5 6 7 8 
jw47c,2 3 4 5 6 7 9 
jw6x1,2 3 4 5 6 7 8 
jw8xg,2 3 4 5 6 7 8 
jw9pc,2 3 4 5 6 7 8 
jwbus,3 4 5 6 7 8 
jwg2r,2 3 4 6 7 8 
jwj24,2 3 4 5 6 7 8 9 
jwjvm,2 3 4 5 6 7 8 
jwock,2 3 4 5 6 7 8 
jwqx3,2 3 6 7 9 
jwtv4,2 3 4 5 6 7 8 
jwxbk,2 3 4 5 6 7 8 9 
jx332,2 3 6 7 
jx4a8,2 3 5 6 7 8 
jx7sn,2 3 5 6 7 
jx9nv,2 3 4 5 6 7 8 
jxidb,2 3 4 5 6 7 8 
jxj0y,2 3 4 5 6 7 8 
jxl3b,2 3 6 7 
jxope,2 3 4 6 7 
jxps5,2 3 4 5 6 7 8 
jxrcy,2 3 4 5 6 7 8 
jxrht,2 3 4 6 7 8 
jxt7l,2 3 6 7 
jxtvt,2 3 6 7 9 
jy0r9,2 3 4 5 6 7 8 
jy1n0,2 3 4 5 6 7 8 
jy83v,2 3 4 5 6 7 8 
jyaex,2 3 6 7 
jycnt,2 3 6 7 
jyfjt,2 3 4 5 6 7 8 
jyhdu,2 3 6 7 9 
jyjci,2 3 6 7 9 
jytxh,2 3 6 7 8 
jyvhr,2 3 4 5 6 7 8 
jyvqv,2 3 4 5 6 7 
jywof,2 3 4 5 6 7 8 
jza3m,2 3 6 7 9 
jzc1n,3 4 6 7 9 
jzhwo,2 3 6 7 
jzs8y,2 3 4 5 6 7 8 
jzu35,2 3 6 7 9 
jzvzd,2 3 4 6 7 
jzwmm,2 3 4 6 7 9 
k0kdg,2 3 4 5 6 7 8 
k0knx,2 3 4 5 6 7 8 
k0ndx,2 3 4 5 6 7 8 
k0oqs,3 6 7 
k0snc,2 3 4 5 6 7 8 
k0zf8,2 3 4 5 6 7 
k0zyr,2 3 6 7 9 
k1ln0,1 3 6 7 9 
k1nsf,2 3 6 7 
k1vmn,2 3 4 6 7 
k28eh,2 3 4 5 6 7 8 
k2bgf,2 3 6 7 9 
k2d24,2 3 4 5 6 7 8 
k2hte,2 3 6 7 9 
k2ofm,2 3 4 5 6 7 8 
k2swu,2 3 6 7 
k2xu7,2 3 4 5 6 7 8 
k31j7,2 3 4 5 6 7 8 
k31uv,2 3 6 7 9 
k329a,2 3 5 6 7 8 
k33i4,2 3 6 7 
k361w,2 3 6 7 
k396v,2 3 4 5 6 7 8 
k3b9b,3 4 5 6 7 8 
k3bxr,2 3 4 5 6 7 8 
k3ffi,2 3 4 5 6 7 8 
k3lhq,3 4 5 6 7 8 
k41iq,2 3 6 7 
k43tm,2 3 4 5 6 7 8 
k4cjs,2 3 4 5 6 7 8 
k4jj5,2 3 6 7 9 
k4q0l,2 3 6 7 
k4qbn,2 3 4 5 6 7 8 
k4r3l,2 3 4 5 6 7 8 
k4si8,2 3 6 7 
k4tcx,2 3 4 5 6 7 8 
k4vuh,2 3 6 7 9 
k4y2s,2 3 4 6 7 9 
k53ig,2 3 4 5 6 7 8 
k53wi,2 3 4 5 6 7 8 
k5apx,2 3 4 5 6 7 8 
k5d7f,2 3 6 7 
k5f2r,2 3 6 7 
k5g8l,2 3 6 7 9 
k5hhq,2 3 6 7 8 
k5keb,3 5 7 9 
k5p87,2 3 4 5 6 7 8 
k5s5a,2 3 4 6 7 
k60qv,2 3 6 7 9 
k68dd,2 3 6 7 9 
k6btl,2 3 6 7 8 
k6n1o,2 6 7 9 
k6p19,2 3 6 7 9 
k6r2k,2 3 4 6 7 8 
k6vjz,2 3 5 6 7 8 
k6xv9,2 3 4 5 6 7 8 
k6ysz,2 3 4 5 6 7 8 
k6yw0,2 3 4 5 6 7 8 
k70d0,4 5 7 8 9 
k741d,2 3 5 6 7 
k7rk0,2 3 4 5 6 7 8 
k7zhl,3 7 9 
k81ki,2 3 5 6 7 8 
k839d,3 4 5 6 7 8 
k84i1,2 3 4 5 6 7 8 
k8c6i,3 4 5 6 7 8 
k8ey6,2 3 4 5 6 7 8 
k8gwr,2 3 6 7 9 
k8ivd,2 3 4 5 6 7 8 
k8my2,2 3 4 5 6 7 8 
k8s60,1 2 3 4 6 7 9 
k8s6m,3 4 6 7 
k8tf1,2 3 4 5 6 7 8 
k8wa0,3 4 7 8 
k91q2,2 3 6 7 8 9 
k9258,2 3 4 5 6 7 8 
k94kx,2 3 4 5 6 7 8 
k95uk,2 3 4 5 6 7 8 
k9a8g,2 3 4 5 6 7 8 
k9gmh,3 6 7 
k9hdy,2 3 6 7 9 
k9hi4,2 3 4 6 7 
k9k6i,2 3 5 6 7 8 
k9mov,3 4 5 6 7 8 
k9nan,2 3 4 6 7 
ka9kr,2 3 4 6 7 9 
kadvj,2 3 4 5 6 7 8 
kaewf,2 3 6 7 
kaib7,2 3 4 5 6 7 8 
kapqw,2 3 6 
kb8d1,2 3 6 7 9 
kbf5z,3 7 9 
kbom0,2 3 4 6 7 9 
kbxn8,2 3 6 7 
kc8jl,2 3 4 5 6 7 8 9 
kcb15,2 3 4 5 6 7 8 
kceke,2 3 4 6 7 8 9 
kcesm,2 3 4 5 6 7 8 
kcg9n,2 3 4 5 6 7 8 9 
kcilc,2 3 4 5 6 7 8 
kcr07,2 3 6 7 9 
kcui3,2 3 6 7 9 
kd8do,2 3 4 5 6 7 8 9 
kdaxu,2 3 4 5 6 7 8 
kdi6e,2 3 4 5 6 7 8 
kdlxs,2 3 4 5 6 7 8 
kdt0c,2 3 4 6 7 8 
kdtdh,2 3 4 5 6 7 8 
ke186,2 3 4 5 6 7 8 
ke4pq,2 3 4 5 6 7 
ke8p1,2 3 4 5 6 7 8 
kebv4,2 3 4 6 7 8 
kef9m,2 3 6 7 8 9 
kegg7,3 4 6 7 
keqoa,2 3 4 5 6 7 8 
kexj7,2 3 4 5 6 7 8 
kezns,2 3 4 6 7 9 
kf76a,2 3 4 5 6 7 8 
kfa56,3 4 6 7 9 
kfeo9,3 4 5 6 7 8 
kfevf,2 3 4 5 6 7 8 
kfg1y,3 4 5 6 7 8 
kfh6v,2 3 4 5 6 7 8 
kfsdv,2 3 4 6 7 8 9 
kfv5e,2 9 
kfyxt,2 3 4 5 6 7 8 
kg0ts,2 3 6 7 
kg5pq,3 6 7 9 
kgf7c,2 3 6 7 9 
kgg43,2 3 4 5 6 7 8 
kghww,2 3 4 5 6 7 8 
kh5v8,2 3 6 7 
kha7o,2 3 4 6 7 9 
khbkf,2 3 6 7 
kheid,2 3 5 6 7 8 
kheqz,2 3 4 5 6 7 8 
khpcz,2 3 4 5 6 7 8 
khriv,2 3 4 5 6 7 8 
khs7y,2 3 5 6 7 9 
kht3c,2 3 4 5 6 7 
khwol,2 3 4 5 6 7 8 
khzqi,2 3 4 5 6 7 8 
ki1vy,2 3 4 5 6 7 8 
ki51z,2 3 4 6 7 9 
ki6vz,2 3 4 5 6 7 8 
ki7l6,2 3 4 5 6 7 8 
ki855,2 3 4 5 6 7 8 
kib3n,2 3 6 7 8 
kiivp,2 3 6 7 8 9 
kikq6,2 3 4 5 6 7 8 
kilbi,3 4 5 6 7 8 
kiodv,2 3 4 5 6 7 
kisrw,2 3 6 7 9 
kivuz,2 3 4 5 6 7 8 
kixz8,2 3 4 5 6 7 8 
kizrk,2 3 4 5 6 7 8 
kjfh6,2 3 4 5 6 7 8 
kjgqc,3 4 6 7 
kjsa1,2 3 4 5 6 7 8 
kk1ty,2 3 4 6 7 
kk35v,2 4 6 7 8 
kk6n0,2 3 6 7 9 
kkefr,2 3 4 6 7 9 
kkl9u,2 3 5 6 7 8 
kko44,2 3 4 6 7 
kkp27,2 3 4 5 6 7 8 
kkrw9,2 3 4 5 6 7 8 
kl0vz,2 3 4 5 6 7 8 
kl1vl,2 3 4 5 6 7 8 
kldx5,2 3 4 5 6 7 8 
klp9v,3 4 5 7 8 
klzqq,2 3 4 5 6 7 8 
km22r,2 3 4 5 6 7 8 
kmcn0,2 3 6 7 9 
kmf4k,2 3 4 5 6 7 8 
kmfyk,2 3 4 5 6 7 8 
kmgky,2 3 4 5 6 7 8 
kmsm1,2 3 4 5 6 7 8 
kn19g,2 3 5 6 7 8 
kn1w8,2 3 4 5 6 7 8 
kn2ml,2 3 4 5 6 7 8 
kn3n1,2 3 4 6 7 
knbbr,2 3 4 5 6 7 8 
knc3d,2 3 6 7 9 
knh7d,2 3 7 8 
knib0,2 3 4 5 6 7 8 
knq24,2 3 6 7 
knu47,2 3 4 5 6 7 8 
ko9rf,2 3 4 5 6 7 8 
kohxi,2 3 4 6 7 
koxa6,2 3 6 7 9 
kp01h,2 3 4 6 7 
kp139,2 3 4 5 6 7 8 
kpkhg,2 3 4 5 6 7 8 
kpkwc,2 3 4 5 6 7 8 
kpr7y,2 3 4 5 6 7 8 
kpv3q,2 3 6 7 
kpvjn,2 3 4 5 6 7 8 
kq0j2,2 3 4 5 6 7 8 
kq0vl,2 3 6 7 
kq4nh,2 3 4 5 6 7 8 
kq68m,2 3 4 5 6 7 8 
kq70e,2 3 4 6 7 8 
kqe89,4 7 8 9 
kqfm6,2 3 4 5 6 7 8 
kqhoe,2 3 4 5 6 7 8 
kqqik,2 3 4 5 6 7 8 
kqvk9,2 3 4 6 7 
kqvq4,2 3 6 7 9 
kr13n,2 3 6 7 
kr2sc,2 3 4 5 6 7 8 
kr45p,2 3 4 5 6 7 8 
kr7hb,2 3 4 5 6 7 8 
krd6y,2 3 4 5 6 7 8 
krja3,2 3 4 5 6 7 8 
krkoq,2 3 4 5 6 7 8 
krtf5,2 3 4 5 6 7 8 
ks9dl,2 3 4 6 7 
ksbk5,2 3 6 7 
kscx1,2 3 6 7 9 
ksojm,2 3 5 6 7 8 
kssts,2 3 4 5 6 7 8 
ksx27,2 3 6 7 9 
ktkqg,2 3 4 6 7 
ktqy6,2 3 4 5 6 7 
ktuuo,2 3 6 7 
ktwgz,2 3 4 5 6 7 8 
ktyk2,2 3 4 5 6 7 8 
kuszq,2 3 6 7 
kuxso,2 3 6 7 
kuyu9,3 4 5 6 7 8 
kv0ab,2 3 4 5 6 7 8 
kv8ts,2 3 4 6 7 8 9 
kvced,2 3 4 5 6 7 8 
kvlcm,2 3 4 5 6 7 8 
kvpti,3 4 5 6 7 8 
kvtj9,2 3 6 7 9 
kvv8o,2 3 4 6 7 
kvx20,2 4 6 7 9 
kw2oo,2 3 5 6 7 
kw3py,2 3 4 5 6 7 8 
kw7ak,2 3 4 6 7 
kwapq,2 3 4 5 6 7 8 
kwk3c,2 3 6 7 9 
kwlye,2 3 4 5 6 7 8 
kwvbf,2 3 4 5 6 7 8 
